"V1";"V2";"V3";"V4";"V5";"V6"
0319001000000007001;2012-01-01;00:00:00  ;1;  17.97;  20.73;  18.57
0319001000000007001;2012-01-01;00:15:00  ;2;  20.43;  23.55;  21.24
0319001000000007001;2012-01-01;00:30:00  ;3;  20.46;  23.82;  21.51
0319001000000007001;2012-01-01;00:45:00  ;4;  23.76;  26.64;  24.18
0319001000000007001;2012-01-01;01:00:00  ;5;  20.76;  23.88;  21.57
0319001000000007001;2012-01-01;01:15:00  ;6;  25.47;  28.56;  26.01
0319001000000007001;2012-01-01;01:30:00  ;7;  18.63;  21.72;  19.53
0319001000000007001;2012-01-01;01:45:00  ;8;  19.89;  23.10;  20.82
0319001000000007001;2012-01-01;02:00:00  ;9;  52.56;  54.12;  53.76
0319001000000007001;2012-01-01;02:15:00  ;10;  54.60;  56.16;  56.28
0319001000000007001;2012-01-01;02:30:00  ;11;  67.20;  69.12;  68.28
0319001000000007001;2012-01-01;02:45:00  ;12;  67.56;  69.72;  68.76
0319001000000007001;2012-01-01;03:00:00  ;13;  54.24;  55.92;  56.16
0319001000000007001;2012-01-01;03:15:00  ;14; 101.64; 104.52; 102.96
0319001000000007001;2012-01-01;03:30:00  ;15;  66.84;  69.12;  68.16
0319001000000007001;2012-01-01;03:45:00  ;16;  63.48;  65.52;  64.80
0319001000000007001;2012-01-01;04:00:00  ;17;  50.76;  52.20;  51.84
0319001000000007001;2012-01-01;04:15:00  ;18;  66.84;  69.24;  68.40
0319001000000007001;2012-01-01;04:30:00  ;19;  66.60;  68.76;  68.04
0319001000000007001;2012-01-01;04:45:00  ;20;  66.72;  69.12;  68.04
0319001000000007001;2012-01-01;05:00:00  ;21;  66.24;  68.52;  67.68
0319001000000007001;2012-01-01;05:15:00  ;22;  55.08;  57.00;  56.04
0319001000000007001;2012-01-01;05:30:00  ;23;  54.24;  56.04;  55.80
0319001000000007001;2012-01-01;05:45:00  ;24;  30.60;  31.44;  31.92
0319001000000007001;2012-01-01;06:00:00  ;25;  30.48;  31.44;  31.92
0319001000000007001;2012-01-01;06:15:00  ;26;  48.96;  50.64;  52.08
0319001000000007001;2012-01-01;06:30:00  ;27;   6.96;   9.00;   8.40
0319001000000007001;2012-01-01;06:45:00  ;28;   6.96;   9.60;   7.92
0319001000000007001;2012-01-01;07:00:00  ;29;   6.96;   9.60;   7.80
0319001000000007001;2012-01-01;07:15:00  ;30;   6.84;   9.60;   7.68
0319001000000007001;2012-01-01;07:30:00  ;31;  13.68;  15.48;  16.44
0319001000000007001;2012-01-01;07:45:00  ;32;   6.84;  10.08;   6.96
0319001000000007001;2012-01-01;08:00:00  ;33;   6.72;   9.96;   6.96
0319001000000007001;2012-01-01;08:15:00  ;34;   6.84;  10.08;   6.96
0319001000000007001;2012-01-01;08:30:00  ;35;   7.08;  10.20;   7.20
0319001000000007001;2012-01-01;08:45:00  ;36;   6.96;  10.32;   6.96
0319001000000007001;2012-01-01;09:00:00  ;37;   6.96;  10.44;   6.96
0319001000000007001;2012-01-01;09:15:00  ;38;   6.96;  10.32;   7.08
0319001000000007001;2012-01-01;09:30:00  ;39;   6.96;  10.20;   7.08
0319001000000007001;2012-01-01;09:45:00  ;40;   6.84;  10.20;   7.08
0319001000000007001;2012-01-01;10:00:00  ;41;   6.84;  10.32;   7.08
0319001000000007001;2012-01-01;10:15:00  ;42;   6.84;  10.32;   7.08
0319001000000007001;2012-01-01;10:30:00  ;43;   7.08;  10.44;   7.20
0319001000000007001;2012-01-01;10:45:00  ;44;   6.96;  10.32;   7.20
0319001000000007001;2012-01-01;11:00:00  ;45;   7.08;  10.32;   7.20
0319001000000007001;2012-01-01;11:15:00  ;46;   7.08;  10.32;   7.20
0319001000000007001;2012-01-01;11:30:00  ;47;   6.96;  10.32;   7.20
0319001000000007001;2012-01-01;11:45:00  ;48;   6.84;  10.08;   7.32
0319001000000007001;2012-01-01;12:00:00  ;49;   6.96;  10.32;   7.08
0319001000000007001;2012-01-01;12:15:00  ;50;   6.96;  10.32;   7.08
0319001000000007001;2012-01-01;12:30:00  ;51;   7.08;  10.44;   7.20
0319001000000007001;2012-01-01;12:45:00  ;52;   7.08;  10.44;   7.20
0319001000000007001;2012-01-01;13:00:00  ;53;   7.20;  10.44;   7.20
0319001000000007001;2012-01-01;13:15:00  ;54;   7.20;  10.44;   7.20
0319001000000007001;2012-01-01;13:30:00  ;55;   7.20;  10.44;   7.20
0319001000000007001;2012-01-01;13:45:00  ;56;   7.20;  10.44;   7.32
0319001000000007001;2012-01-01;14:00:00  ;57;   7.44;  10.68;   7.20
0319001000000007001;2012-01-01;14:15:00  ;58;   7.44;  10.56;   7.08
0319001000000007001;2012-01-01;14:30:00  ;59;   7.44;  10.44;   7.44
0319001000000007001;2012-01-01;14:45:00  ;60;   7.20;  10.44;   7.20
0319001000000007001;2012-01-01;15:00:00  ;61;   7.08;  10.44;   7.20
0319001000000007001;2012-01-01;15:15:00  ;62;   7.32;  10.56;   7.08
0319001000000007001;2012-01-01;15:30:00  ;63;   7.32;  10.44;   7.32
0319001000000007001;2012-01-01;15:45:00  ;64;   7.20;  10.44;   7.20
0319001000000007001;2012-01-01;16:00:00  ;65;  22.14;  25.02;  22.62
0319001000000007001;2012-01-01;16:15:00  ;66;   7.32;  10.44;   7.32
0319001000000007001;2012-01-01;16:30:00  ;67;   7.56;  10.56;   7.44
0319001000000007001;2012-01-01;16:45:00  ;68;   7.32;  10.44;   7.32
0319001000000007001;2012-01-01;17:00:00  ;69;  20.31;  23.28;  21.36
0319001000000007001;2012-01-01;17:15:00  ;70;   7.32;  10.56;   7.32
0319001000000007001;2012-01-01;17:30:00  ;71;  15.24;  17.76;  18.48
0319001000000007001;2012-01-01;17:45:00  ;72;  29.88;  31.20;  31.80
0319001000000007001;2012-01-01;18:00:00  ;73;  76.56;  79.20;  77.76
0319001000000007001;2012-01-01;18:15:00  ;74;  59.28;  62.52;  59.88
0319001000000007001;2012-01-01;18:30:00  ;75;  59.88;  62.88;  61.68
0319001000000007001;2012-01-01;18:45:00  ;76;  72.60;  75.84;  73.80
0319001000000007001;2012-01-01;19:00:00  ;77;  74.16;  77.16;  75.12
0319001000000007001;2012-01-01;19:15:00  ;78;  71.16;  74.04;  71.64
0319001000000007001;2012-01-01;19:30:00  ;79;  57.00;  60.96;  59.64
0319001000000007001;2012-01-01;19:45:00  ;80;  71.52;  74.64;  73.44
0319001000000007001;2012-01-01;20:00:00  ;81;  72.96;  76.44;  72.72
0319001000000007001;2012-01-01;20:15:00  ;82;  68.16;  70.32;  68.52
0319001000000007001;2012-01-01;20:30:00  ;83;  71.40;  72.84;  71.16
0319001000000007001;2012-01-01;20:45:00  ;84;  74.40;  77.04;  75.24
0319001000000007001;2012-01-01;21:00:00  ;85;  77.16;  81.24;  78.96
0319001000000007001;2012-01-01;21:15:00  ;86;  69.96;  72.60;  71.64
0319001000000007001;2012-01-01;21:30:00  ;87;  76.68;  79.56;  77.28
0319001000000007001;2012-01-01;21:45:00  ;88;  57.48;  59.88;  59.40
0319001000000007001;2012-01-01;22:00:00  ;89;  73.44;  76.20;  74.52
0319001000000007001;2012-01-01;22:15:00  ;90;  56.76;  58.92;  57.96
0319001000000007001;2012-01-01;22:30:00  ;91;  76.80;  79.56;  78.96
0319001000000007001;2012-01-01;22:45:00  ;92;  76.80;  79.92;  77.88
0319001000000007001;2012-01-01;23:00:00  ;93;  34.32;  35.52;  35.52
0319001000000007001;2012-01-01;23:15:00  ;94;  70.68;  72.60;  71.64
0319001000000007001;2012-01-01;23:30:00  ;95;  71.64;  74.16;  73.44
0319001000000007001;2012-01-01;23:45:00  ;96;  70.32;  72.84;  70.56
0319001000000007001;2012-01-02;00:00:00  ;97;  71.16;  73.56;  72.36
0319001000000007001;2012-01-02;00:15:00  ;98;  57.60;  60.36;  59.52
0319001000000007001;2012-01-02;00:30:00  ;99;  76.92;  80.76;  79.08
0319001000000007001;2012-01-02;00:45:00  ;100;  33.96;  35.76;  35.64
0319001000000007001;2012-01-02;01:00:00  ;101;  57.72;  60.24;  59.16
0319001000000007001;2012-01-02;01:15:00  ;102;  72.72;  77.04;  75.00
0319001000000007001;2012-01-02;01:30:00  ;103;  66.12;  68.88;  67.68
0319001000000007001;2012-01-02;01:45:00  ;104;  53.40;  54.84;  54.24
0319001000000007001;2012-01-02;02:00:00  ;105;  68.52;  71.28;  70.20
0319001000000007001;2012-01-02;02:15:00  ;106;  54.36;  56.88;  56.16
0319001000000007001;2012-01-02;02:30:00  ;107;  67.92;  70.92;  69.48
0319001000000007001;2012-01-02;02:45:00  ;108;  58.20;  60.72;  59.52
0319001000000007001;2012-01-02;03:00:00  ;109;  75.00;  78.00;  76.20
0319001000000007001;2012-01-02;03:15:00  ;110;  75.72;  79.56;  77.88
0319001000000007001;2012-01-02;03:30:00  ;111;  48.12;  50.28;  49.56
0319001000000007001;2012-01-02;03:45:00  ;112;  67.08;  69.72;  68.16
0319001000000007001;2012-01-02;04:00:00  ;113;  75.36;  78.60;  77.40
0319001000000007001;2012-01-02;04:15:00  ;114;  71.04;  74.04;  71.40
0319001000000007001;2012-01-02;04:30:00  ;115;  71.52;  74.64;  73.80
0319001000000007001;2012-01-02;04:45:00  ;116;  57.72;  60.60;  59.76
0319001000000007001;2012-01-02;05:00:00  ;117;  34.68;  36.12;  35.76
0319001000000007001;2012-01-02;05:15:00  ;118;  73.44;  76.68;  73.68
0319001000000007001;2012-01-02;05:30:00  ;119;  33.84;  35.76;  35.40
0319001000000007001;2012-01-02;05:45:00  ;120;  34.80;  36.60;  36.12
0319001000000007001;2012-01-02;06:00:00  ;121;  34.08;  35.76;  35.40
0319001000000007001;2012-01-02;06:15:00  ;122;  46.80;  48.84;  48.96
0319001000000007001;2012-01-02;06:30:00  ;123;  33.84;  35.88;  35.52
0319001000000007001;2012-01-02;06:45:00  ;124;  42.96;  44.16;  44.28
0319001000000007001;2012-01-02;07:00:00  ;125;  12.48;  14.88;  16.44
0319001000000007001;2012-01-02;07:15:00  ;126;   8.40;  11.16;  12.12
0319001000000007001;2012-01-02;07:30:00  ;127;  21.84;  23.64;  25.32
0319001000000007001;2012-01-02;07:45:00  ;128;   8.52;  10.56;  11.76
0319001000000007001;2012-01-02;08:00:00  ;129;   7.56;  10.56;   7.44
0319001000000007001;2012-01-02;08:15:00  ;130;   7.56;  10.44;   7.44
0319001000000007001;2012-01-02;08:30:00  ;131;  17.28;  20.52;  21.12
0319001000000007001;2012-01-02;08:45:00  ;132;   7.68;  10.68;   7.44
0319001000000007001;2012-01-02;09:00:00  ;133;   7.68;  10.68;   7.56
0319001000000007001;2012-01-02;09:15:00  ;134;   7.80;  10.80;   7.56
0319001000000007001;2012-01-02;09:30:00  ;135;   7.20;  10.44;   7.20
0319001000000007001;2012-01-02;09:45:00  ;136;   7.08;  10.44;   7.20
0319001000000007001;2012-01-02;10:00:00  ;137;   7.20;  10.56;   7.32
0319001000000007001;2012-01-02;10:15:00  ;138;   7.20;  10.44;   7.20
0319001000000007001;2012-01-02;10:30:00  ;139;   7.32;  10.56;   7.32
0319001000000007001;2012-01-02;10:45:00  ;140;   7.32;  10.56;   7.32
0319001000000007001;2012-01-02;11:00:00  ;141;   7.32;  10.44;   7.56
0319001000000007001;2012-01-02;11:15:00  ;142;   7.56;  10.68;   7.20
0319001000000007001;2012-01-02;11:30:00  ;143;   7.44;  10.56;   7.20
0319001000000007001;2012-01-02;11:45:00  ;144;   7.20;  10.56;   7.08
0319001000000007001;2012-01-02;12:00:00  ;145;   6.84;  10.20;   6.96
0319001000000007001;2012-01-02;12:15:00  ;146;   7.56;  10.68;   7.20
0319001000000007001;2012-01-02;12:30:00  ;147;  11.40;  14.04;  14.88
0319001000000007001;2012-01-02;12:45:00  ;148;   7.44;  10.56;   7.44
0319001000000007001;2012-01-02;13:00:00  ;149;   7.32;  10.56;   7.32
0319001000000007001;2012-01-02;13:15:00  ;150;   7.56;  10.68;   7.44
0319001000000007001;2012-01-02;13:30:00  ;151;   7.68;  10.68;   7.56
0319001000000007001;2012-01-02;13:45:00  ;152;   7.20;  10.44;   7.20
0319001000000007001;2012-01-02;14:00:00  ;153;   7.20;  10.44;   7.20
0319001000000007001;2012-01-02;14:15:00  ;154;   7.20;  10.44;   7.20
0319001000000007001;2012-01-02;14:30:00  ;155;   7.08;  10.20;   7.44
0319001000000007001;2012-01-02;14:45:00  ;156;   7.20;  10.44;   7.20
0319001000000007001;2012-01-02;15:00:00  ;157;   7.20;  10.44;   7.20
0319001000000007001;2012-01-02;15:15:00  ;158;   7.20;  10.44;   7.20
0319001000000007001;2012-01-02;15:30:00  ;159;   7.08;  10.44;   7.20
0319001000000007001;2012-01-02;15:45:00  ;160;   7.08;  10.44;   7.20
0319001000000007001;2012-01-02;16:00:00  ;161;   7.08;  10.32;   7.20
0319001000000007001;2012-01-02;16:15:00  ;162;   7.08;  10.44;   7.20
0319001000000007001;2012-01-02;16:30:00  ;163;  12.72;  15.48;  16.68
0319001000000007001;2012-01-02;16:45:00  ;164;   7.20;  10.44;   7.20
0319001000000007001;2012-01-02;17:00:00  ;165;   6.48;   9.96;   6.96
0319001000000007001;2012-01-02;17:15:00  ;166;  14.76;  18.36;  18.36
0319001000000007001;2012-01-02;17:30:00  ;167;  14.88;  18.48;  18.96
0319001000000007001;2012-01-02;17:45:00  ;168;  26.40;  28.56;  30.00
0319001000000007001;2012-01-02;18:00:00  ;169;  32.88;  34.20;  35.28
0319001000000007001;2012-01-02;18:15:00  ;170;  30.48;  31.80;  32.04
0319001000000007001;2012-01-02;18:30:00  ;171;  69.60;  71.88;  69.60
0319001000000007001;2012-01-02;18:45:00  ;172;  55.08;  57.24;  56.64
0319001000000007001;2012-01-02;19:00:00  ;173;  64.08;  66.24;  65.16
0319001000000007001;2012-01-02;19:15:00  ;174;  71.88;  73.68;  72.60
0319001000000007001;2012-01-02;19:30:00  ;175;  58.80;  60.96;  60.48
0319001000000007001;2012-01-02;19:45:00  ;176;  67.20;  69.48;  68.76
0319001000000007001;2012-01-02;20:00:00  ;177;  29.40;  31.08;  31.32
0319001000000007001;2012-01-02;20:15:00  ;178;  49.20;  51.36;  50.52
0319001000000007001;2012-01-02;20:30:00  ;179;  58.56;  61.08;  60.60
0319001000000007001;2012-01-02;20:45:00  ;180;  58.56;  60.48;  60.12
0319001000000007001;2012-01-02;21:00:00  ;181;  66.12;  68.16;  68.88
0319001000000007001;2012-01-02;21:15:00  ;182;  72.24;  74.40;  73.20
0319001000000007001;2012-01-02;21:30:00  ;183;  60.60;  62.40;  61.32
0319001000000007001;2012-01-02;21:45:00  ;184;  66.84;  68.76;  69.24
0319001000000007001;2012-01-02;22:00:00  ;185;  51.72;  53.64;  53.28
0319001000000007001;2012-01-02;22:15:00  ;186;  37.68;  39.24;  39.36
0319001000000007001;2012-01-02;22:30:00  ;187;  59.88;  62.04;  60.60
0319001000000007001;2012-01-02;22:45:00  ;188;  59.52;  61.20;  60.36
0319001000000007001;2012-01-02;23:00:00  ;189;  72.24;  74.88;  73.92
0319001000000007001;2012-01-02;23:15:00  ;190;  77.88;  81.00;  79.80
0319001000000007001;2012-01-02;23:30:00  ;191;  51.36;  53.04;  52.80
0319001000000007001;2012-01-02;23:45:00  ;192;  51.60;  53.88;  52.92
0319001000000007001;2012-01-03;00:00:00  ;193;  35.04;  36.12;  36.84
0319001000000007001;2012-01-03;00:15:00  ;194;  54.00;  56.16;  55.80
0319001000000007001;2012-01-03;00:30:00  ;195;  53.88;  56.04;  55.80
0319001000000007001;2012-01-03;00:45:00  ;196;  58.32;  60.84;  60.12
0319001000000007001;2012-01-03;01:00:00  ;197;  58.56;  60.96;  60.72
0319001000000007001;2012-01-03;01:15:00  ;198;  29.64;  31.08;  31.92
0319001000000007001;2012-01-03;01:30:00  ;199;  59.52;  61.92;  61.80
0319001000000007001;2012-01-03;01:45:00  ;200;  70.68;  74.52;  73.20
0319001000000007001;2012-01-03;02:00:00  ;201;  54.72;  57.00;  54.84
0319001000000007001;2012-01-03;02:15:00  ;202;  58.32;  60.96;  60.96
0319001000000007001;2012-01-03;02:30:00  ;203;  58.44;  60.84;  60.12
0319001000000007001;2012-01-03;02:45:00  ;204;  35.64;  36.84;  36.72
0319001000000007001;2012-01-03;03:00:00  ;205;  54.72;  55.44;  54.84
0319001000000007001;2012-01-03;03:15:00  ;206;  58.92;  61.20;  60.60
0319001000000007001;2012-01-03;03:30:00  ;207;  51.12;  53.64;  53.04
0319001000000007001;2012-01-03;03:45:00  ;208;  59.88;  62.40;  61.32
0319001000000007001;2012-01-03;04:00:00  ;209;  66.60;  69.48;  68.40
0319001000000007001;2012-01-03;04:15:00  ;210;  71.88;  74.52;  72.12
0319001000000007001;2012-01-03;04:30:00  ;211;  58.20;  60.72;  61.08
0319001000000007001;2012-01-03;04:45:00  ;212;  42.72;  44.40;  44.76
0319001000000007001;2012-01-03;05:00:00  ;213;  42.60;  44.28;  44.88
0319001000000007001;2012-01-03;05:15:00  ;214;  34.20;  35.76;  36.24
0319001000000007001;2012-01-03;05:30:00  ;215;  59.40;  61.68;  60.72
0319001000000007001;2012-01-03;05:45:00  ;216;  42.48;  44.16;  45.00
0319001000000007001;2012-01-03;06:00:00  ;217;  34.80;  35.76;  36.00
0319001000000007001;2012-01-03;06:15:00  ;218;  53.40;  55.20;  56.40
0319001000000007001;2012-01-03;06:30:00  ;219;  41.28;  42.60;  42.96
0319001000000007001;2012-01-03;06:45:00  ;220;  26.28;  28.56;  29.76
0319001000000007001;2012-01-03;07:00:00  ;221;   6.48;   9.84;   7.08
0319001000000007001;2012-01-03;07:15:00  ;222;   6.72;  10.08;   6.96
0319001000000007001;2012-01-03;07:30:00  ;223;   6.72;   9.96;   6.96
0319001000000007001;2012-01-03;07:45:00  ;224;   6.84;  10.08;   7.08
0319001000000007001;2012-01-03;08:00:00  ;225;   7.32;  10.56;   7.20
0319001000000007001;2012-01-03;08:15:00  ;226;   6.00;   9.24;   6.48
0319001000000007001;2012-01-03;08:30:00  ;227;   7.44;  10.56;   7.44
0319001000000007001;2012-01-03;08:45:00  ;228;  11.52;  15.00;  15.60
0319001000000007001;2012-01-03;09:00:00  ;229;   7.56;  10.44;   7.44
0319001000000007001;2012-01-03;09:15:00  ;230;   7.32;  10.44;   7.32
0319001000000007001;2012-01-03;09:30:00  ;231;   7.32;  10.56;   7.44
0319001000000007001;2012-01-03;09:45:00  ;232;   7.32;  10.44;   7.32
0319001000000007001;2012-01-03;10:00:00  ;233;  13.35;  15.45;  13.62
0319001000000007001;2012-01-03;10:15:00  ;234;   7.44;  10.56;   7.44
0319001000000007001;2012-01-03;10:30:00  ;235;   7.44;  10.56;   7.44
0319001000000007001;2012-01-03;10:45:00  ;236;   7.44;  10.32;   7.68
0319001000000007001;2012-01-03;11:00:00  ;237;  13.71;  18.66;  15.87
0319001000000007001;2012-01-03;11:15:00  ;238;   7.32;  10.44;   7.32
0319001000000007001;2012-01-03;11:30:00  ;239;   7.08;  10.32;   7.20
0319001000000007001;2012-01-03;11:45:00  ;240;  10.56;  13.44;  14.76
0319001000000007001;2012-01-03;12:00:00  ;241;   6.36;   9.96;   6.84
0319001000000007001;2012-01-03;12:15:00  ;242;   6.60;  10.08;   6.96
0319001000000007001;2012-01-03;12:30:00  ;243;   6.84;  10.20;   7.08
0319001000000007001;2012-01-03;12:45:00  ;244;  10.44;  13.44;  14.64
0319001000000007001;2012-01-03;13:00:00  ;245;   6.96;  10.32;   7.20
0319001000000007001;2012-01-03;13:15:00  ;246;   6.96;  10.20;   7.32
0319001000000007001;2012-01-03;13:30:00  ;247;   7.20;  10.44;   7.32
0319001000000007001;2012-01-03;13:45:00  ;248;   7.44;  10.56;   7.32
0319001000000007001;2012-01-03;14:00:00  ;249;   7.44;  10.56;   7.32
0319001000000007001;2012-01-03;14:15:00  ;250;   7.56;  10.56;   7.44
0319001000000007001;2012-01-03;14:30:00  ;251;   7.56;  10.56;   7.44
0319001000000007001;2012-01-03;14:45:00  ;252;   7.56;  10.56;   7.44
0319001000000007001;2012-01-03;15:00:00  ;253;   7.32;  10.56;   7.32
0319001000000007001;2012-01-03;15:15:00  ;254;   7.44;  10.32;   7.56
0319001000000007001;2012-01-03;15:30:00  ;255;   7.44;  10.56;   7.44
0319001000000007001;2012-01-03;15:45:00  ;256;  10.56;  14.04;  14.52
0319001000000007001;2012-01-03;16:00:00  ;257;   7.44;  10.56;   7.44
0319001000000007001;2012-01-03;16:15:00  ;258;   7.44;  10.56;   7.32
0319001000000007001;2012-01-03;16:30:00  ;259;   7.56;  10.68;   7.44
0319001000000007001;2012-01-03;16:45:00  ;260;   7.44;  10.56;   7.32
0319001000000007001;2012-01-03;17:00:00  ;261;   7.56;  10.68;   7.20
0319001000000007001;2012-01-03;17:15:00  ;262;  14.40;  17.88;  17.76
0319001000000007001;2012-01-03;17:30:00  ;263;  15.36;  17.28;  18.00
0319001000000007001;2012-01-03;17:45:00  ;264;  36.24;  37.32;  38.76
0319001000000007001;2012-01-03;18:00:00  ;265;  34.92;  35.40;  36.60
0319001000000007001;2012-01-03;18:15:00  ;266;  36.00;  37.20;  36.60
0319001000000007001;2012-01-03;18:30:00  ;267;  74.76;  76.56;  75.84
0319001000000007001;2012-01-03;18:45:00  ;268;  61.92;  63.12;  62.52
0319001000000007001;2012-01-03;19:00:00  ;269;  56.04;  57.60;  57.00
0319001000000007001;2012-01-03;19:15:00  ;270;  55.56;  57.12;  56.76
0319001000000007001;2012-01-03;19:30:00  ;271;  74.76;  77.04;  76.44
0319001000000007001;2012-01-03;19:45:00  ;272;  74.04;  75.12;  74.40
0319001000000007001;2012-01-03;20:00:00  ;273;  74.04;  76.32;  75.48
0319001000000007001;2012-01-03;20:15:00  ;274;  68.88;  70.92;  69.12
0319001000000007001;2012-01-03;20:30:00  ;275;  60.84;  62.64;  61.80
0319001000000007001;2012-01-03;20:45:00  ;276;  54.96;  57.12;  57.00
0319001000000007001;2012-01-03;21:00:00  ;277;  66.24;  68.64;  67.92
0319001000000007001;2012-01-03;21:15:00  ;278;  79.44;  82.08;  81.48
0319001000000007001;2012-01-03;21:30:00  ;279;  77.40;  79.56;  78.60
0319001000000007001;2012-01-03;21:45:00  ;280;  79.68;  81.96;  80.88
0319001000000007001;2012-01-03;22:00:00  ;281;  69.12;  70.32;  69.60
0319001000000007001;2012-01-03;22:15:00  ;282;  70.80;  72.96;  71.76
0319001000000007001;2012-01-03;22:30:00  ;283;  72.36;  74.40;  73.44
0319001000000007001;2012-01-03;22:45:00  ;284;  54.60;  56.76;  56.52
0319001000000007001;2012-01-03;23:00:00  ;285;  80.16;  82.44;  81.00
0319001000000007001;2012-01-03;23:15:00  ;286;  55.08;  56.64;  55.44
0319001000000007001;2012-01-03;23:30:00  ;287;  56.40;  58.20;  57.96
0319001000000007001;2012-01-03;23:45:00  ;288;  44.40;  44.88;  44.88
0319001000000007001;2012-01-04;00:00:00  ;289;  78.36;  80.64;  79.44
0319001000000007001;2012-01-04;00:15:00  ;290;  37.44;  39.36;  39.00
0319001000000007001;2012-01-04;00:30:00  ;291;  72.48;  75.24;  74.04
0319001000000007001;2012-01-04;00:45:00  ;292;  78.36;  81.24;  79.32
0319001000000007001;2012-01-04;01:00:00  ;293;  31.32;  32.88;  32.76
0319001000000007001;2012-01-04;01:15:00  ;294;  71.64;  75.12;  74.16
0319001000000007001;2012-01-04;01:30:00  ;295;  60.24;  63.84;  63.12
0319001000000007001;2012-01-04;01:45:00  ;296;  55.44;  57.00;  56.52
0319001000000007001;2012-01-04;02:00:00  ;297;  74.64;  77.88;  76.68
0319001000000007001;2012-01-04;02:15:00  ;298;  77.40;  79.80;  78.72
0319001000000007001;2012-01-04;02:30:00  ;299;  35.04;  36.48;  36.60
0319001000000007001;2012-01-04;02:45:00  ;300;  54.72;  56.16;  55.80
0319001000000007001;2012-01-04;03:00:00  ;301;  78.36;  80.76;  80.52
0319001000000007001;2012-01-04;03:15:00  ;302;  45.12;  46.80;  46.20
0319001000000007001;2012-01-04;03:30:00  ;303;  75.24;  77.88;  77.52
0319001000000007001;2012-01-04;03:45:00  ;304;  72.36;  74.88;  74.28
0319001000000007001;2012-01-04;04:00:00  ;305;  34.92;  36.36;  36.36
0319001000000007001;2012-01-04;04:15:00  ;306;  72.24;  74.76;  75.00
0319001000000007001;2012-01-04;04:30:00  ;307;  79.92;  82.80;  80.52
0319001000000007001;2012-01-04;04:45:00  ;308;  78.72;  82.20;  81.12
0319001000000007001;2012-01-04;05:00:00  ;309;  61.20;  63.48;  61.80
0319001000000007001;2012-01-04;05:15:00  ;310;  51.36;  56.16;  55.68
0319001000000007001;2012-01-04;05:30:00  ;311;  31.20;  31.56;  31.92
0319001000000007001;2012-01-04;05:45:00  ;312;  48.24;  50.88;  51.00
0319001000000007001;2012-01-04;06:00:00  ;313;  35.16;  36.60;  36.24
0319001000000007001;2012-01-04;06:15:00  ;314;  44.64;  46.20;  44.88
0319001000000007001;2012-01-04;06:30:00  ;315;  35.52;  37.08;  37.44
0319001000000007001;2012-01-04;06:45:00  ;316;  36.00;  37.20;  37.32
0319001000000007001;2012-01-04;07:00:00  ;317;  40.32;  42.96;  43.68
0319001000000007001;2012-01-04;07:15:00  ;318;  45.00;  47.52;  50.40
0319001000000007001;2012-01-04;07:30:00  ;319;  18.96;  20.64;  21.36
0319001000000007001;2012-01-04;07:45:00  ;320;   6.96;  10.20;   7.20
0319001000000007001;2012-01-04;08:00:00  ;321;   7.32;  10.44;   7.20
0319001000000007001;2012-01-04;08:15:00  ;322;   7.32;  10.56;   7.44
0319001000000007001;2012-01-04;08:30:00  ;323;   7.44;  10.44;   7.32
0319001000000007001;2012-01-04;08:45:00  ;324;   7.68;  10.80;   7.32
0319001000000007001;2012-01-04;09:00:00  ;325;  11.04;  14.04;  15.00
0319001000000007001;2012-01-04;09:15:00  ;326;   8.04;  10.68;   7.32
0319001000000007001;2012-01-04;09:30:00  ;327;   8.16;  11.04;   6.96
0319001000000007001;2012-01-04;09:45:00  ;328;   8.04;  10.92;   7.08
0319001000000007001;2012-01-04;10:00:00  ;329;   7.44;  10.44;   7.20
0319001000000007001;2012-01-04;10:15:00  ;330;   7.44;  10.56;   7.44
0319001000000007001;2012-01-04;10:30:00  ;331;   7.44;  10.56;   7.44
0319001000000007001;2012-01-04;10:45:00  ;332;   7.44;  10.56;   7.32
0319001000000007001;2012-01-04;11:00:00  ;333;   6.88;  10.16;   7.48
0319001000000007001;2012-01-04;11:15:00  ;334;   7.32;  10.56;   7.32
0319001000000007001;2012-01-04;11:30:00  ;335;   7.08;  10.32;   7.20
0319001000000007001;2012-01-04;11:45:00  ;336;   7.20;  10.44;   7.20
0319001000000007001;2012-01-04;12:00:00  ;337;   6.72;  10.08;   6.96
0319001000000007001;2012-01-04;12:15:00  ;338;   6.96;  10.32;   7.08
0319001000000007001;2012-01-04;12:30:00  ;339;   6.96;  10.32;   7.20
0319001000000007001;2012-01-04;12:45:00  ;340;   6.96;  10.32;   7.20
0319001000000007001;2012-01-04;13:00:00  ;341;   7.20;  10.56;   7.32
0319001000000007001;2012-01-04;13:15:00  ;342;   7.20;  10.56;   7.32
0319001000000007001;2012-01-04;13:30:00  ;343;   7.56;  10.68;   7.44
0319001000000007001;2012-01-04;13:45:00  ;344;   7.32;  10.56;   7.32
0319001000000007001;2012-01-04;14:00:00  ;345;   7.56;  10.68;   7.44
0319001000000007001;2012-01-04;14:15:00  ;346;   8.40;   3.36;   7.44
0319001000000007001;2012-01-04;14:30:00  ;347;   5.76;   7.68;   7.68
0319001000000007001;2012-01-04;14:45:00  ;348;   5.52;   7.68;   7.44
0319001000000007001;2012-01-04;15:00:00  ;349;   5.52;   3.72;   7.44
